,0,1,2,3,4,5,6,7,8,9,genre
pop.00051.wav,0.0001225626328960061,0.997255265712738,3.230191623515566e-06,3.292130031695706e-06,0.0004236683598719537,3.5348257654277404e-09,0.0020729866810142994,1.9775021087298228e-07,3.705238071916028e-08,0.00011873174662468955,pop
pop.00079.wav,1.2786190950464515e-07,0.9998478889465332,1.0122545024415786e-09,5.2747218433069065e-06,0.00011892808106495067,2.877577620630234e-10,7.432267778995083e-08,3.0194931355254084e-07,7.808107227447181e-08,2.719458643696271e-05,pop
pop.00078.wav,3.7559223073913017e-06,0.003011107910424471,1.1860044679679049e-07,5.607994921774662e-07,0.0002727760875131935,4.1802290517978236e-09,5.6844670325517654e-05,4.639829498387371e-08,1.6277768466466114e-08,0.996654748916626,hiphop
pop.00050.wav,8.736058276781478e-08,2.2648712274531135e-06,4.97027974333264e-10,0.9999731779098511,2.6438502942482955e-08,4.695041866398242e-07,1.7396946383474443e-10,7.370244929916225e-07,1.374979952117883e-08,2.330368988623377e-05,reggae
pop.00044.wav,4.932909902777283e-08,0.9996864795684814,6.619152781439652e-09,2.7754093025578186e-05,8.711917871551123e-06,4.648688989306038e-09,6.7055871966203995e-09,2.302068047299599e-08,3.001898452037466e-10,0.00027703758678399026,pop
pop.00093.wav,6.455054972320795e-06,0.9890467524528503,1.1848977010231465e-05,8.58521307236515e-05,0.01079101487994194,1.836101546359714e-07,3.944889215290459e-07,1.5012775293143932e-05,2.3992940967332288e-08,4.260897185304202e-05,pop
pop.00087.wav,0.04329190030694008,0.1681162267923355,1.0916497217294818e-07,7.580337069157395e-08,8.030436219996773e-06,1.745845068512608e-08,1.7778620531316847e-05,0.7885639667510986,3.6009518566970655e-07,1.4303919897429296e-06,country
pop.00083.wav,1.949246552612749e-06,0.9952693581581116,1.7547709119103416e-10,3.203222931347227e-08,6.986743184000943e-09,2.76509509733458e-10,1.4357860456115645e-09,0.004728726111352444,1.8279064928350408e-09,1.0113738735384459e-09,pop
pop.00097.wav,6.355662662826944e-07,0.002290555974468589,8.377037952200794e-10,8.838180178827315e-07,7.259415468752195e-08,8.610358537275431e-10,2.6508230277499933e-08,2.5260846192587394e-10,2.5856289331827043e-10,0.9977078437805176,hiphop
pop.00068.wav,2.125434548361227e-06,0.13916321098804474,2.392315820998192e-07,7.884489605203271e-05,0.020906686782836914,2.467765192193383e-08,8.190228982130066e-06,1.102782903217303e-06,2.4954726995929377e-07,0.8398392796516418,hiphop
pop.00040.wav,0.0005563290324062109,0.0004066436376888305,0.00016157521167770028,5.305438753566705e-05,5.31084481281141e-07,0.00035493180621415377,9.806397471834316e-09,0.9984662532806396,6.661609859293094e-07,3.545112647884707e-08,country
pop.00054.wav,0.002927215537056327,0.8002474904060364,1.1301058293611277e-05,0.005160750355571508,0.0033792024478316307,6.133211059022869e-07,1.2033287930535153e-05,6.3263460106099956e-06,7.73908482187835e-07,0.18825429677963257,pop
pop.00055.wav,8.531932493838212e-09,0.6037240624427795,1.3466380233140285e-09,4.8966157919494435e-06,3.1929016586218495e-06,5.875467889993047e-10,7.902296061956804e-08,3.3873592819588794e-09,3.943171136833179e-11,0.39626771211624146,pop
pop.00041.wav,2.9793818523415894e-09,0.9999407529830933,5.08210105942819e-11,6.150337128474348e-08,1.2333682519738431e-08,5.006300929366603e-10,1.6742759956223097e-11,5.9107835113536566e-05,4.997743330292792e-10,6.509336819560119e-11,pop
pop.00069.wav,0.0012354812351986766,0.9948260188102722,4.800407259608619e-05,0.00014058544184081256,0.000410220556659624,1.187078666475827e-07,0.00303842150606215,1.592696889929357e-06,3.250522411235579e-07,0.00029919255757704377,pop
pop.00096.wav,3.321917029097676e-05,0.997444748878479,1.975406433984972e-07,0.00021079405269119889,3.311033651698381e-05,1.4712658469306916e-07,1.0698339792725164e-05,0.0017087227897718549,8.536478617315879e-07,0.0005574809038080275,pop
pop.00082.wav,5.019882337364834e-06,0.917113184928894,1.7699171621643472e-06,6.600676442758413e-06,0.08284533768892288,5.16087128588083e-09,1.2161475751781836e-05,2.370064748902223e-06,5.132878868607804e-07,1.3046948879491538e-05,pop
pop.00094.wav,0.004531554412096739,0.23167215287685394,0.004170389845967293,0.00295891216956079,0.013442035764455795,0.00012314329796936363,8.262093615485355e-06,0.7429364323616028,0.00015467312186956406,2.4243461211881367e-06,country
pop.00080.wav,3.310963734293182e-07,0.9984126091003418,8.831809594767037e-08,1.3620882199916196e-08,0.0015687091508880258,4.5033091838897477e-11,3.884827492584009e-06,3.80740505789845e-09,1.5477220616233467e-09,1.4224479855329264e-05,pop
pop.00057.wav,3.901187639598902e-08,0.9938722848892212,3.6846110607058336e-09,0.0001390507532050833,6.685643825221632e-07,1.3970915535566064e-09,7.6093007450595e-09,3.5870373338298123e-09,8.910667342876266e-11,0.005987865850329399,pop
pop.00043.wav,7.870056833780836e-06,0.02193613164126873,1.1565558679649257e-06,0.9773335456848145,0.00037852133391425014,1.9911074105039006e-06,1.383752845640629e-08,0.00032029885915108025,1.491756194127447e-07,2.0400784705998376e-05,reggae
pop.00042.wav,0.33589547872543335,0.035515643656253815,0.0034195161424577236,0.12180662900209427,0.10516418516635895,0.0005649433005601168,8.592814265284687e-05,0.3693130612373352,0.027744201943278313,0.0004904905799776316,country
pop.00056.wav,0.00031590540311299264,0.9334366917610168,1.5045812915559509e-06,9.071887325262651e-05,0.00020369103003758937,5.859197216295797e-08,3.567086650946294e-06,3.8259014445429784e-07,1.2882688693593991e-08,0.06594745069742203,pop
pop.00081.wav,5.756068276241422e-05,0.9996802806854248,1.165372580658186e-07,1.3508391020877752e-05,3.7069989048177376e-05,2.2889102169187936e-08,6.849535907349491e-07,2.1528065190068446e-05,3.411116722418228e-08,0.00018919212743639946,pop
pop.00095.wav,0.0005427878932096064,0.9994066953659058,1.1300834756866607e-07,2.0139857497269986e-06,2.4806266083032824e-05,5.374001688096541e-09,2.4505317242073943e-07,1.5530044038314372e-05,8.489167591108071e-09,7.831915354472585e-06,pop
pop.00031.wav,3.1650026812712895e-06,0.9998199343681335,3.903980541508645e-06,6.12372741670697e-06,0.00016183918341994286,1.5571520961543683e-08,1.1476750216843357e-08,4.682649887399748e-06,1.639217761528755e-09,3.5707242318494536e-07,pop
pop.00025.wav,0.7672994136810303,0.21068139374256134,1.9617353075318533e-07,0.012499517761170864,1.4535578884533606e-05,5.912687356612878e-06,1.2092576071154326e-05,0.008951584808528423,8.399260696023703e-05,0.00045145160402171314,rock
pop.00019.wav,3.3207184060302097e-06,0.9989499449729919,3.1605648587174073e-07,1.0297760866251338e-07,0.0010447376407682896,2.2724595816203674e-10,6.968255092942854e-07,4.6372989004339615e-08,5.23568699506427e-09,8.894846814655466e-07,pop
pop.00018.wav,3.652800839581971e-10,0.9999938011169434,2.731624093588181e-10,6.94363166076073e-07,7.215608661681472e-07,1.2490141733378923e-11,1.2103949786901325e-10,3.1920391330153564e-10,1.5687068614586575e-12,4.712123882200103e-06,pop
pop.00024.wav,1.0739147171534569e-07,0.9987688660621643,1.2787043601747428e-07,0.00017109984764829278,0.0009822392603382468,1.2099931723241752e-08,3.105701651406889e-08,1.6238709577010013e-06,1.5833950817167874e-09,7.58043461246416e-05,pop
pop.00030.wav,1.899689436868357e-06,0.9999603033065796,2.093430111926864e-06,7.111474360499415e-07,3.2045736588770524e-05,5.56208190616303e-09,2.350453165433919e-09,2.707534804358147e-06,2.2166112001453797e-10,7.604063512189896e-08,pop
pop.00026.wav,4.0154736780095845e-05,0.9997789263725281,1.1416694178478792e-05,0.0001044313539750874,4.6026041673030704e-05,2.3425511130881205e-07,1.0952328821645096e-08,1.7582302461960353e-05,5.66749314145909e-08,1.1988365713477833e-06,pop
pop.00032.wav,8.278157110908069e-06,0.9852815270423889,2.505511474737432e-06,5.215708370087668e-06,0.008272243663668633,8.9103115996636e-09,1.190620878332993e-05,4.1100614112110634e-07,1.1829826007669908e-08,0.0064180875197052956,pop
pop.00033.wav,1.8351028074903297e-06,0.9995902180671692,3.4601782772369916e-07,1.9086945357571494e-08,0.0004027599061373621,3.6311422618728884e-11,3.886424565280322e-06,3.572110385263727e-09,3.048354624279881e-10,9.397912208441994e-07,pop
pop.00027.wav,1.1217882729397388e-06,0.9998453855514526,8.863583644824757e-08,5.998621759317757e-07,0.00011816906771855429,6.606276081733142e-10,7.974190907589218e-07,8.899971959408504e-08,4.071780690395599e-09,3.375441883690655e-05,pop
pop.00023.wav,0.06637682765722275,0.9072279334068298,2.7670771487464663e-06,0.00024602306075394154,0.00034864668850786984,1.1486735047583352e-06,0.001999383792281151,0.0003540310135576874,0.00014905098942108452,0.02329401858150959,pop
pop.00037.wav,0.014280780218541622,0.9580793976783752,6.509749800898135e-05,0.0018515896517783403,0.0016903220675885677,1.0222972377960104e-05,0.0002807271957863122,5.7615736295701936e-05,2.363500016144826e-06,0.023681815713644028,pop
pop.00036.wav,4.205984441796318e-05,0.6179538369178772,9.417701107850007e-07,0.37722307443618774,4.206413359497674e-05,1.812649679777678e-05,1.5584777202093392e-07,7.005312363617122e-05,2.5652693125266524e-07,0.004649455193430185,pop
pop.00022.wav,1.731046523900659e-07,0.99808669090271,1.0940091499378468e-08,1.706033799564466e-05,1.8352299093749025e-06,8.906845039291511e-09,1.4992085795029197e-08,4.0151522995302e-08,2.5181376428484725e-10,0.0018944420153275132,pop
pop.00008.wav,6.407627097360091e-06,0.99407958984375,1.4993984223110601e-06,8.280342626676429e-06,0.005611818749457598,1.093191137613303e-08,6.321549790300196e-07,0.0002913275675382465,3.271306781016392e-08,4.795780341737554e-07,pop
pop.00034.wav,0.02284451574087143,0.9750756621360779,2.0774497897946276e-05,0.00019333783711772412,0.0008504472207278013,1.0760613804450259e-06,9.289796253142413e-06,0.0008385480032302439,2.234753765151254e-06,0.00016422380576841533,pop
pop.00020.wav,1.4887394854667946e-06,0.9996641874313354,6.238858532015001e-07,5.802259579468227e-07,0.00031332281650975347,1.2063970933340329e-09,3.8554264847334707e-07,2.5185713070641214e-07,3.6150431537151917e-09,1.913513733597938e-05,pop
pop.00021.wav,1.5619583848547336e-07,0.9948871731758118,1.7732776314005605e-07,7.052991435330114e-08,0.0050366902723908424,7.379866856505046e-11,1.3045479363427148e-06,8.875075785397257e-09,2.325805242842094e-10,7.448382530128583e-05,pop
pop.00035.wav,0.03775860741734505,0.6360144019126892,0.03340313583612442,3.934096821467392e-05,0.2926539480686188,8.697256816958543e-07,4.558472937787883e-05,2.3968652385519817e-05,2.3499989765696228e-05,3.6583678593160585e-05,pop
pop.00009.wav,0.00013145251432433724,0.9874545335769653,2.1625584849971347e-05,4.677612378145568e-05,0.010609571821987629,6.453741008272118e-08,7.201402331702411e-05,1.3997083442518488e-05,1.5105585760011309e-07,0.0016497598262503743,pop
pop.00010.wav,0.16452527046203613,0.7253580093383789,0.000281003798590973,0.001553629757836461,6.202569784363732e-05,5.128236807649955e-05,2.8959855171706295e-06,0.10815141350030899,7.831952643755358e-06,6.668511559837498e-06,pop
pop.00004.wav,0.004687420092523098,0.9872753620147705,1.5795061699463986e-05,9.931253543982166e-07,0.001309663406573236,3.0295932873514175e-08,1.1432001656430657e-06,0.0067095160484313965,7.585009598187753e-08,7.005320412645233e-08,pop
pop.00038.wav,1.7568803514222964e-06,0.999509334564209,8.804722995137126e-08,2.211494393122848e-05,6.677956116618589e-05,7.498580423259682e-09,3.553801164457582e-08,8.438708505309478e-07,6.075753788969962e-10,0.0003990365075878799,pop
pop.00039.wav,0.31045499444007874,0.544012188911438,5.552599304792238e-07,2.89878407784272e-05,2.176070302084554e-05,4.1459932731413573e-07,0.0007931208820082247,0.14427898824214935,0.0003430002834647894,6.587690586457029e-05,pop
pop.00005.wav,0.0005104402080178261,0.9981385469436646,6.233155545487534e-06,5.48007892575697e-06,0.0013138719368726015,6.144415642950207e-09,5.421241439762525e-06,1.8772896510199644e-05,2.9520816724470933e-07,9.012519512907602e-07,pop
pop.00011.wav,1.7148394135801936e-06,0.999982476234436,9.42404199122393e-07,3.7745776353403926e-06,9.710234735393897e-06,4.586047985810637e-09,5.064737962356958e-08,6.800186724831292e-07,6.356467796564402e-09,6.930368385837937e-07,pop
pop.00007.wav,7.447742973454297e-07,0.9999628067016602,6.427434584566072e-08,2.8464503643022e-08,1.7401255547611072e-07,1.4050954844080366e-09,6.377332689710968e-11,3.6251978599466383e-05,4.381258550401057e-11,9.67757429748417e-10,pop
pop.00013.wav,3.943079718737863e-05,0.9999076128005981,7.802570145543086e-09,2.0012934328406118e-05,4.3366903810238e-06,1.126896709280345e-08,1.0642629604262765e-06,8.96909386938205e-06,8.731047273613513e-06,9.929225598170888e-06,pop
pop.00012.wav,0.0009220077772624791,0.5569090247154236,1.3347521132800466e-07,8.74754368851427e-06,1.450626859877957e-05,1.1878983485757999e-07,4.3845255959240603e-07,0.44214317202568054,1.751214654177602e-06,1.220993972594897e-08,pop
pop.00006.wav,9.114028216572478e-06,0.9996309280395508,1.7652904489295906e-06,5.10021482114098e-06,0.00013324450992513448,1.0612919432162471e-08,0.00012148654059274122,3.2692918239263236e-07,4.3725268028538267e-07,9.757650695974007e-05,pop
pop.00002.wav,7.00886630511377e-07,0.9978086352348328,1.9984602772638027e-07,0.0006058887229301035,0.000855772930663079,4.490397031986504e-08,1.3960551825675793e-07,1.753882543198415e-06,3.907742129882763e-09,0.0007267936016432941,pop
pop.00016.wav,2.7779572064901004e-07,0.9994588494300842,6.635798399656778e-08,1.8360966350883245e-05,0.0001396557636326179,3.777300694451924e-09,2.0464997874114488e-07,7.771156163016713e-08,4.943160547554726e-09,0.000382441736292094,pop
pop.00017.wav,2.1458253576800423e-11,0.9999972581863403,9.803027140042886e-11,7.808380786400448e-08,2.6434349820192438e-06,2.6402599724584253e-12,1.68072292194843e-10,1.3813684640595625e-09,8.121722044895918e-12,8.371782378446824e-09,pop
pop.00003.wav,4.7730241931276396e-05,0.9975302815437317,2.5550216378178447e-06,0.00010500087955733761,0.0006552361883223057,1.0228476412521559e-06,1.2670555406657513e-05,0.0016356388805434108,3.4159117490162316e-07,9.513330951449461e-06,pop
pop.00029.wav,0.0002858162915799767,0.9984369874000549,1.1293278703305987e-06,0.00033707788679748774,0.0003678546054288745,1.8328815087897965e-07,3.286418746029085e-07,0.0004154395137447864,8.626164316183349e-08,0.00015509863442275673,pop
pop.00015.wav,7.574129767817794e-08,0.9974877834320068,3.3495042295328403e-09,4.425735824042931e-06,6.17786724887992e-07,3.330348441465958e-09,6.175186584300718e-09,2.0364625541446912e-08,5.276413680976866e-11,0.0025071133859455585,pop
pop.00001.wav,3.454200168562238e-06,0.9825281500816345,5.338430497658919e-08,0.002219331217929721,3.340698413012433e-06,2.668619742962619e-07,4.2905213604171877e-07,2.1497664874914335e-06,2.3660604142605735e-08,0.015242856927216053,pop
pop.00000.wav,0.034655194729566574,0.9500387907028198,1.271965174964862e-06,2.891185795306228e-05,1.0563910109340213e-05,4.388587271364486e-08,0.0049772607162594795,6.093258434702875e-06,0.00012102756591048092,0.010161031037569046,pop
pop.00014.wav,0.00016750197391957045,0.9996289014816284,1.543318859376086e-07,1.769676964613609e-05,3.478923190414207e-06,1.1116834564006695e-08,0.00016402550681959838,1.6516360119567253e-05,4.3823533246722945e-07,1.2983307442482328e-06,pop
pop.00028.wav,1.1681670912366826e-05,0.9996234178543091,3.2364897606385057e-07,7.76277738623321e-06,0.00031929792021401227,2.4627022199297244e-08,1.0254255045083482e-07,3.365635348018259e-05,6.201405167161056e-09,3.8498742469528224e-06,pop
pop.00098.wav,0.002238478511571884,0.9879400730133057,0.0001544628175906837,0.006605779752135277,0.0027956697158515453,9.101671821554191e-06,8.172562957042828e-06,2.4962435418274254e-05,1.473173483645951e-06,0.00022186270507518202,pop
pop.00073.wav,0.019501030445098877,0.9172478914260864,1.1202009773114696e-05,0.026428347453475,0.00018521229503676295,8.395569238928147e-06,3.8852326724736486e-06,0.03610263764858246,8.160875040630344e-06,0.0005031613982282579,pop
pop.00067.wav,6.581749858014518e-06,0.9973262548446655,6.108602406129648e-07,8.450867426290642e-06,0.00011745793744921684,1.644281155677163e-08,1.6361832422262523e-06,3.9312197941399063e-07,9.477388651646379e-09,0.0025386465713381767,pop
pop.00066.wav,0.004735863301903009,0.9900206327438354,1.9897497338661196e-07,0.0036529265344142914,1.828877066145651e-05,2.9206607905507553e-06,5.1735273700614925e-06,0.0014370493590831757,3.941000977647491e-05,8.744536171434447e-05,pop
pop.00072.wav,1.2666653219639556e-06,0.9960792660713196,7.787804179315572e-07,5.6482145737390965e-05,0.0037252793554216623,2.0384101517834097e-08,2.796187573039788e-06,6.863824069114344e-07,5.627723176360178e-09,0.00013325491454452276,pop
pop.00099.wav,6.303136615315452e-06,0.9651151299476624,2.7761677401372253e-08,0.03471314534544945,1.636740671528969e-05,6.619355872317101e-07,5.187404994444478e-08,4.60429691884201e-06,1.959870587597834e-06,0.00014191116497386247,pop
pop.00064.wav,1.1728084245987702e-06,0.9163585305213928,3.620434654294513e-07,0.0016267908504232764,0.00023033292382024229,1.5033191402835655e-07,3.1422081292475923e-07,1.270445523005037e-06,1.641562441534461e-08,0.08178108185529709,pop
pop.00070.wav,1.681206981629657e-06,0.9819824695587158,1.8792916023357975e-07,0.0008434024057351053,1.712626362859737e-05,8.694609476833648e-08,4.677382392515028e-08,1.6775105677879765e-06,1.7177704814130834e-09,0.01715332455933094,pop
pop.00058.wav,8.185838851204608e-06,0.9965768456459045,4.0185005900639226e-07,2.8481690605985932e-05,0.0004781110037583858,6.357385018418427e-08,1.2480295197292435e-07,2.89609088213183e-05,1.3264435771986882e-08,0.0028788254130631685,pop
pop.00059.wav,0.00042571217636577785,0.9008220434188843,1.9602807697083335e-06,8.121570135699585e-05,0.00032211930374614894,6.022693810336932e-08,7.805504537827801e-06,4.573618923586764e-07,1.6282244885701402e-08,0.09833865612745285,pop
pop.00071.wav,6.581749858014518e-06,0.9973262548446655,6.108602406129648e-07,8.450867426290642e-06,0.00011745793744921684,1.644281155677163e-08,1.6361832422262523e-06,3.9312197941399063e-07,9.477388651646379e-09,0.0025386465713381767,pop
pop.00065.wav,3.208950874977745e-05,0.9982264637947083,2.103168299072422e-06,0.0008579408749938011,1.8664009985513985e-05,5.773905741079943e-06,3.3568937851669034e-08,0.0008320766501128674,2.1431077357192407e-08,2.4770213713054545e-05,pop
pop.00049.wav,1.33114150813185e-08,0.9999862909317017,4.94711605014686e-10,1.316670750384219e-05,3.221178213053122e-09,5.947890002744316e-08,2.4927513178618632e-11,6.540617505379487e-07,8.360787617789356e-10,1.908882829582126e-08,pop
pop.00061.wav,3.3275654232056695e-08,0.9880587458610535,2.6488255144840878e-08,5.971957216388546e-05,6.904736801516265e-05,2.0568950986898926e-09,1.3491030870227405e-07,3.9430666731732344e-08,3.655581393147145e-10,0.01181241124868393,pop
pop.00075.wav,0.9430541396141052,0.006244202144443989,6.0743548147002e-07,0.0011165265459567308,0.00015294407785404474,3.903245442415937e-07,0.011021897196769714,0.015158896334469318,0.021672219038009644,0.0015782522968947887,rock
pop.00074.wav,0.020077895373106003,1.6298648915835656e-05,8.167448584117665e-08,0.0006693514878861606,7.452928940665515e-09,3.505855147523107e-06,8.9163187055874e-08,1.4037287776602625e-08,5.464825676426699e-07,0.9792321920394897,hiphop
pop.00060.wav,0.002927215537056327,0.8002474904060364,1.1301058293611277e-05,0.005160750355571508,0.0033792024478316307,6.133211059022869e-07,1.2033287930535153e-05,6.3263460106099956e-06,7.73908482187835e-07,0.18825429677963257,pop
pop.00048.wav,0.0002857809013221413,0.8856238722801208,1.7465428754803725e-05,1.777711986505892e-05,0.11403841525316238,4.2821874934872994e-09,1.36983373977273e-06,4.905434138890996e-07,2.3009743443935804e-08,1.492584306106437e-05,pop
pop.00089.wav,0.015257444232702255,0.002098557772114873,8.271939577753074e-07,0.0014579999260604382,1.9886999780283077e-06,1.9450212676019873e-06,3.0602095648646355e-05,2.1845389710506424e-06,3.039590126263647e-07,0.9811479449272156,hiphop
pop.00076.wav,0.16415397822856903,0.05180185288190842,0.0001411767880199477,7.117618952179328e-05,0.7548481822013855,2.324094765526752e-07,0.0009472011588513851,0.0006601987988688052,8.805929610389285e-06,0.02736722119152546,disco
pop.00062.wav,2.755013231436898e-11,0.9999963045120239,6.762924248393531e-11,3.234729547330062e-06,8.174337295940859e-08,6.650501260807573e-10,1.7923443762155045e-12,2.386351525274222e-07,5.841422397873108e-12,1.5999813740563695e-07,pop
pop.00063.wav,9.918837349687237e-06,0.9994245767593384,2.183019347512527e-07,0.00011163738236064091,6.011177902109921e-07,1.5395941090901033e-06,3.224544897761916e-08,0.00045093969674780965,4.744861570316061e-08,4.243953810600942e-07,pop
pop.00077.wav,4.3809941985273326e-07,0.9752317667007446,2.027037311336244e-07,1.5926952983136289e-06,0.023831462487578392,6.337627089791908e-10,1.124886784964474e-05,8.434506071353098e-08,1.7915780858857033e-08,0.0009231349104084074,pop
pop.00088.wav,0.0004660174308810383,0.9641162753105164,9.235041034116875e-07,0.000496082182507962,0.0012464221799746156,3.843237834644242e-07,4.341624844528269e-06,3.451179145486094e-05,2.3146090200043545e-07,0.03363480791449547,pop
metal.00057.wav,0.000258001935435459,0.007275134790688753,8.812391570245381e-06,9.355445217806846e-05,0.0016919502522796392,7.417345671001385e-08,0.9906495213508606,4.616493242792785e-06,8.783746125118341e-06,9.600104931450915e-06,metal
metal.00043.wav,5.3143703553359956e-05,8.831722516333684e-05,3.326934347569477e-06,7.872394235164393e-06,0.004900931380689144,1.899673751637465e-09,0.9949386119842529,7.974041409397614e-07,4.835253093915526e-06,2.1370699414546834e-06,metal
metal.00094.wav,0.0045517561957240105,8.54786776471883e-06,1.8862618162529543e-05,0.005526566877961159,0.003643815638497472,1.0484794756848714e-06,0.9829520583152771,4.82745781482663e-05,0.0011856635101139545,0.0020634380634874105,metal
metal.00080.wav,0.00011624780017882586,0.0001098627908504568,2.0203970052534714e-06,1.3953786947240587e-05,0.07055837661027908,1.2101178725743011e-08,0.8721808791160583,8.747763899918937e-07,4.2788469727383927e-05,0.05697504058480263,metal
metal.00081.wav,0.011873550713062286,0.0008372098673135042,8.85513800312765e-05,0.0014575885143131018,0.0183261688798666,8.152888995027752e-07,0.9672356247901917,2.3924370907479897e-05,9.532593685435131e-05,6.134517752798274e-05,metal
metal.00095.wav,5.732318095397204e-05,6.761939584976062e-05,8.270351372630103e-07,3.474569041372888e-07,0.0015909825451672077,3.602041165340353e-10,0.9982774257659912,5.31613352450222e-07,2.6790344236360397e-06,2.349214810237754e-06,metal
metal.00042.wav,6.305798251560191e-06,2.3353015421889722e-05,3.068836562647448e-08,4.5653396796296875e-07,3.5517354035619064e-07,6.261025725651237e-11,0.9999685287475586,2.1341904243854515e-07,5.52025881006557e-07,2.353965413703918e-07,metal
metal.00056.wav,0.0006213664310052991,0.0031616121996194124,2.339452476007864e-05,0.0023695770651102066,0.027088286355137825,1.9351869013917167e-06,0.9651187062263489,5.4925651056692004e-05,0.00015357106167357415,0.0014066995354369283,metal
metal.00068.wav,0.0022523626685142517,4.949589492753148e-05,7.270368769241031e-07,1.8864574258259381e-06,2.198657784902025e-05,8.706957377313529e-10,0.9976644515991211,6.533133500852273e-07,8.107052053674124e-06,3.6389945989867556e-07,metal
metal.00040.wav,2.2821511791448756e-08,3.814128831436392e-06,1.0645299086675664e-09,1.7880747993359591e-09,2.3574695262595924e-07,1.3181494199106247e-13,0.9999959468841553,5.366747046764431e-10,6.445187050729828e-09,4.903779604603642e-10,metal
metal.00054.wav,0.0027520584408193827,0.0001555432827444747,6.548925739480183e-05,0.0016460050828754902,0.03139349818229675,1.3947118304713513e-06,0.963573157787323,3.396232568775304e-05,0.00024523798492737114,0.0001335453416686505,metal
metal.00083.wav,0.01964621990919113,0.0007320849108509719,0.00013221240078564733,0.09920762479305267,0.00013622416008729488,0.00022267363965511322,0.8698696494102478,0.00788053497672081,0.0019115551840513945,0.00026124162832275033,metal
metal.00097.wav,3.59146702066937e-06,0.00021928062778897583,2.7441997563215637e-09,1.341934474652362e-08,3.544143680755951e-07,2.5096517745903935e-12,0.9997742772102356,1.6107899227790767e-06,7.953216822897957e-07,1.059956566962228e-09,metal
metal.00096.wav,0.0001604200224392116,0.00013402839249465615,3.9418800952262245e-06,3.609291979955742e-06,0.006262494716793299,3.6661242930335902e-09,0.993403971195221,1.026924906000204e-06,1.368771063425811e-05,1.681204048509244e-05,metal
metal.00082.wav,4.709925178758567e-06,5.534885985980509e-06,3.2983557218813075e-08,1.5624873128672334e-07,9.809518815018237e-07,2.297996654077039e-10,0.999984860420227,1.5866637781414283e-08,2.1887983621127205e-06,1.4814418136666063e-06,metal
metal.00055.wav,9.281963866669685e-05,1.213715677295113e-05,2.945343567262171e-06,5.8585399528965354e-05,0.10304298251867294,2.416895483747794e-08,0.8965546488761902,3.3770943446143065e-06,9.705221600597724e-05,0.00013544813555199653,metal
